Survived,Pclass,Age,SibSp,Parch,Fare,Cabin,Age_na,Fare_na,Sex_female,Sex_male,Embarked_C,Embarked_Missing,Embarked_Q,Embarked_S
0,1.0,0.0373203217723856,0.375,0.1111111111111111,0.3724896245725039,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,0.3894120749974789,0.125,0.0,0.6400839074714243,1.9210526315789473,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.287880785968614,0.0,0.0,0.16263918113927697,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,0.3538177502307794,0.0,0.2222222222222222,0.8260087973257975,1.0394736842105263,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,0.2615060002637479,0.0,0.0,0.04629918033889699,1.9210526315789473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,0.24831860741131478,0.0,0.0,0.176387896287963,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.5516286430172755,0.0,0.0,0.8403717002687507,1.9210526315789473,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.010945536067519452,0.0,0.2222222222222222,0.31511003550492445,1.9210526315789473,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.41975471449294477,0.0,0.0,0.18014579674700062,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.459316893050244,0.125,0.0,0.5501020437427332,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.17941986572699406,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.23513121455888172,0.0,0.0,0.6181537276874405,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.010945536067519452,0.625,0.2222222222222222,0.5298018709229422,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.47250428590267707,0.0,0.0,0.2774768974449705,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.17522602550764863,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.5,0.22194382170644866,0.0,0.0,0.26173590079838627,1.9210526315789473,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.0,0.47250428590267707,0.125,0.2222222222222222,0.7145564672280437,0.6184210526315789,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.27469339311618096,0.0,0.0,0.17691329997660796,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.36700514308321247,0.25,0.0,0.18014579674700062,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.3010681788210471,0.125,0.0,0.7032145911681464,1.3552631578947367,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.31425557167348017,0.0,0.2222222222222222,0.32673160273075785,1.907894736842105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.287880785968614,0.0,0.0,0.17691329997660796,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.4065673216405117,0.0,0.0,0.17838101240466644,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.5,0.6043782144270078,0.0,0.0,0.41378947059385185,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.3010681788210471,0.0,0.0,0.23547595451959144,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.36700514308321247,0.0,0.0,0.2721096937018661,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.0,0.5120664644599763,0.0,0.0,0.18014579674700062,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.34063035737834635,0.0,0.0,0.18322344130066578,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.27469339311618096,0.125,0.0,0.22240902915730157,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.36700514308321247,0.125,0.0,0.31645836989588183,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.2615060002637479,0.0,0.0,0.19764458417900724,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.5,0.44612950019781095,0.125,0.0,0.3717885276684728,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.6703151786891732,0.0,0.0,0.17575453833860336,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.0373203217723856,0.125,0.1111111111111111,0.34950159476441334,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.27469339311618096,0.0,0.0,0.176387896287963,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.375,0.1111111111111111,0.4097137795401221,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.17941986572699406,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.15171645707716844,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.0,0.43294210734537786,0.125,0.0,0.6579816377480676,1.026315789473684,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.5,0.3894120749974789,0.0,0.0,0.45921320232475304,1.9210526315789473,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.5780034287221416,0.0,0.0,0.18014579674700062,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.18322344130066578,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5,0.44612950019781095,0.125,0.1111111111111111,0.45767231757686544,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5,0.23513121455888172,0.0,0.2222222222222222,0.2774768974449705,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.5,0.3933799287880786,0.0,0.0,0.2774768974449705,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.12963207173941713,0.0,0.2222222222222222,0.3992737581184521,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.17941986572699406,1.9210526315789473,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,0.27469339311618096,0.0,0.0,0.17533031597288987,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1.0,0.38019253593564556,0.0,0.0,0.17890112503961533,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.36700514308321247,0.125,0.1111111111111111,0.29759079748427775,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.23513121455888172,0.125,0.1111111111111111,0.3642720405290699,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.16263918113927697,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.36700514308321247,0.125,0.0,0.41378947059385185,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5,0.24831860741131478,0.0,0.0,0.41378947059385185,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.17575453833860336,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1.0,0.41975471449294477,0.0,0.0,0.18322344130066578,1.513157894736842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.36700514308321247,0.0,0.0,0.41790614271476545,0.9342105263157894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.3894120749974789,0.125,0.0,0.31953601444954693,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5,0.5516286430172755,0.125,0.0,0.41378947059385185,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.22194382170644866,0.0,0.0,0.15921896496140395,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.6571277858367401,0.125,0.0,0.5643244423158392,1.6842105263157894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.18238164314914942,0.125,0.2222222222222222,0.7145564672280437,0.6184210526315789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.27469339311618096,0.25,0.2222222222222222,0.4687027303667951,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5,0.31425557167348017,0.25,0.3333333333333333,0.34950159476441334,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,0.8417512857708032,0.125,0.4444444444444444,0.8688661704486751,0.8289473684210525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.4065673216405117,0.0,0.0,0.23547595451959144,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.5911908215745747,0.125,0.1111111111111111,0.4156713746514863,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.2615060002637479,0.0,0.0,0.21579379444138017,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.32744296452591326,0.125,0.0,0.176387896287963,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.36700514308321247,0.0,0.0,0.2774768974449705,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.0,0.3894120749974789,0.0,0.0,0.18474438835047938,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.05050771462481868,0.0,0.2222222222222222,0.6393345826899439,0.13157894736842105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.16919425029671636,0.0,0.1111111111111111,0.3572146411138756,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,0.44612950019781095,0.0,0.0,0.41790614271476545,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.06369510747725175,0.25,0.1111111111111111,0.3547618644201689,1.9210526315789473,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.0,0.6835025715416063,0.0,0.0,0.44518193168729836,0.6578947368421052,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.47250428590267707,0.125,0.2222222222222222,0.42659960117084317,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.125,0.0,0.3618658696760091,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.3933799287880786,0.0,0.0,0.42659960117084317,0.6973684210526315,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,0.0,0.643940392984307,0.125,0.0,0.6560144339241418,1.131578947368421,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,0.3894120749974789,0.0,0.0,0.18322344130066578,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.38019253593564556,0.0,0.0,0.17941986572699406,1.9210526315789473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0.0,0.8549386786232362,0.0,0.0,0.41790614271476545,1.657894736842105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.3894120749974789,0.125,0.0,0.549581347276252,1.276315789473684,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5,0.6571277858367401,0.0,0.0,0.23547595451959144,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.17575453833860336,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.0,0.630753000131874,0.0,0.0,0.41790614271476545,1.5394736842105263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.44612950019781095,0.0,0.0,0.18322344130066578,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.6175656072794409,0.0,0.0,0.49098966327085447,1.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.630753000131874,0.0,0.0,0.2774768974449705,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.18322344130066578,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.4988790716075432,0.0,0.0,0.1571379140783534,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.3894120749974789,0.0,0.0,0.45921320232475304,1.9210526315789473,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.7362521429513386,0.0,0.0,0.41790614271476545,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.1751191339948994,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1.0,0.007648687854411184,0.25,0.1111111111111111,0.3547618644201689,1.9210526315789473,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.3894120749974789,0.0,0.0,0.16263918113927697,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.4988790716075432,0.0,0.0,0.19764458417900724,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.43294210734537786,0.125,0.2222222222222222,0.42659960117084317,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5,0.3010681788210471,0.0,0.0,0.2891028161697323,1.1842105263157894,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.287880785968614,0.0,0.0,0.22265907047934316,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,0.3894120749974789,0.0,0.0,0.5501020437427332,0.013157894736842105,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.44612950019781095,0.125,0.0,0.3717885276684728,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.38019253593564556,0.125,0.0,0.15702072152280175,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.287880785968614,0.0,0.0,0.16985081647037245,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.024132928919952525,0.0,0.1111111111111111,0.2663919308223476,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.11644467888698405,0.625,0.2222222222222222,0.5298018709229422,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.3894120749974789,0.0,0.0,0.45921320232475304,1.9210526315789473,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.6571277858367401,0.0,0.0,0.18322344130066578,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.8285638929183701,0.0,0.0,0.21759682254356336,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,0.32744296452591326,0.125,0.0,0.6603257530084704,0.40789473684210525,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,0.3894120749974789,0.375,0.1111111111111111,0.4097137795401221,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,0.459316893050244,0.125,0.0,0.6579816377480676,1.144736842105263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,0.7626269286562047,0.0,0.0,0.4399548472755884,0.3289473684210526,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,0.3933799287880786,0.0,0.0,0.18322344130066578,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.11644467888698405,0.125,0.1111111111111111,0.31707776402458576,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.125,0.0,0.3618658696760091,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.27469339311618096,0.0,0.0,0.16263918113927697,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.7230647500989055,0.0,0.0,0.44518193168729836,0.8421052631578947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.9340630357378347,0.0,0.0,0.5404292091193665,1.9210526315789473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,0.27469339311618096,0.0,0.0,0.18322344130066578,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.2983853797216546,1.9210526315789473,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,0.0,0.7098773572464724,0.125,0.0,0.6305110577341266,1.263157894736842,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.3894120749974789,0.0,0.0,0.30692544676363864,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.32744296452591326,0.125,0.2222222222222222,0.7604610138838145,0.8157894736842105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.31425557167348017,0.0,0.0,0.17691329997660796,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.22194382170644866,0.0,0.0,0.19764458417900724,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.27469339311618096,0.0,0.0,0.17575453833860336,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1.0,0.3894120749974789,0.0,0.0,0.17266507837228165,1.9210526315789473,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1.0,0.48569167875511016,0.0,0.0,0.21759682254356336,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,0.20875642885401557,0.0,0.0,0.6501811686484248,0.5526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,0.23513121455888172,0.125,0.0,0.6954685560268514,0.9736842105263157,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,0.5,0.43294210734537786,0.0,0.2222222222222222,0.41378947059385185,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,0.3894120749974789,0.0,0.0,0.41790614271476545,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.36700514308321247,0.0,0.0,0.3855748784503077,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.34063035737834635,0.0,0.0,0.5664093889076323,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0,0.38019253593564556,0.0,0.0,0.17575453833860336,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1.0,0.3894120749974789,0.0,0.0,0.18322344130066578,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.47250428590267707,0.0,0.0,0.4159521134190669,1.5921052631578947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.7098773572464724,0.125,0.0,0.5762674204244698,1.9210526315789473,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.31425557167348017,0.0,0.0,0.1691960156000659,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.6175656072794409,0.0,0.0,0.46666585968917473,1.394736842105263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.44612950019781095,0.0,0.0,0.23547595451959144,1.8684210526315788,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.3992737581184521,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.5,0.47250428590267707,0.125,0.0,0.41378947059385185,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.41975471449294477,0.0,0.0,0.17941986572699406,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.3933799287880786,0.0,0.0,0.6654844676442765,0.513157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.287880785968614,0.0,0.0,0.17941986572699406,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.16195988003795933,1.9210526315789473,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,0.0,0.5780034287221416,0.0,0.1111111111111111,0.5715063624982578,0.22368421052631576,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.3894120749974789,0.0,0.0,0.16207416673816763,1.9210526315789473,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,0.5318475537386259,0.0,0.0,0.17575453833860336,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.5,0.6571277858367401,0.0,0.0,0.23547595451959144,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,0.3894120749974789,0.0,0.0,0.835341628824424,1.1578947368421053,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.5120664644599763,0.0,0.0,0.18014579674700062,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5,0.3010681788210471,0.25,0.1111111111111111,0.2533662345624741,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.024132928919952525,0.125,0.1111111111111111,0.41378947059385185,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.16207416673816763,1.9210526315789473,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,0.22194382170644866,0.125,0.1111111111111111,0.16207416673816763,1.9210526315789473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,1.0,0.3894120749974789,0.0,0.2222222222222222,0.3841140700187342,1.9210526315789473,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.3933799287880786,0.0,0.0,0.19764458417900724,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5,0.0900698931821179,0.0,0.2222222222222222,0.4156713746514863,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,0.5911908215745747,0.0,0.0,0.41790614271476545,0.3421052631578947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.3933799287880786,0.0,0.0,0.6909474954605656,1.9210526315789473,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.3894120749974789,0.0,0.0,0.29895175428815823,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.287880785968614,0.0,0.2222222222222222,0.5404125237385783,0.35526315789473684,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.0,0.47250428590267707,0.0,0.2222222222222222,0.6113482917574413,0.2631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.11644467888698405,0.5,0.2222222222222222,0.45011653430918863,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.1428194645918502,0.5,0.2222222222222222,0.45011653430918863,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5,0.41975471449294477,0.125,0.0,0.41378947059385185,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.6571277858367401,0.125,0.0,0.6909474954605656,1.0789473684210527,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0.0,0.8417512857708032,0.0,0.0,0.41378947059385185,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.24831860741131478,0.125,0.0,0.41378947059385185,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5,0.3894120749974789,0.0,0.0,0.29010977927333115,1.9210526315789473,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,0.43294210734537786,0.125,0.1111111111111111,0.3672892441326385,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5,0.10325728603455098,0.125,0.1111111111111111,0.48184115453855925,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.22194382170644866,0.0,0.2222222222222222,0.6990178826054146,1.013157894736842,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0.5,0.3538177502307794,0.0,0.0,0.41378947059385185,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.17775405128698832,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1.0,0.287880785968614,0.0,0.0,0.16195988003795933,1.9210526315789473,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,1.0,0.287880785968614,0.0,0.0,0.176387896287963,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,0.815376500065937,0.0,0.0,0.41790614271476545,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,0.630753000131874,0.125,0.0,0.4965296767555646,0.02631578947368421,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.0,0.3894120749974789,0.0,0.0,0.8403717002687507,1.9210526315789473,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,0.0,0.5120664644599763,0.125,0.1111111111111111,0.6339564595325519,1.763157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.0,0.47250428590267707,0.125,0.0,0.3348066509740498,1.9210526315789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0.3894120749974789,0.0,0.0,0.17575453833860336,1.9210526315789473,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1.0,0.5252538573124094,0.0,0.0,0.17941986572699406,1.9210526315789473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
